item_name,thumb,url_name,id,avg_price
Loki Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,loki_prime_chassis_blueprint,54a73e65e779893a797fff75,20
Hydroid Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,hydroid_prime_neuroptics_blueprint,59a48b625cd9938cfede7039,20
Revenant Prime Blueprint,sub_icons/blueprint_128x128.png,revenant_prime_blueprint,633e2e6cf570d10793afb827,20
Garuda Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,garuda_prime_neuroptics_blueprint,6242037766a58f0108c3d492,20
Nidus Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,nidus_prime_chassis_blueprint,6139101a30dd5b004b7f90ad,20
Valkyr Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,valkyr_prime_systems_blueprint,58358a0c2c2ada0047b386f9,20
Vauban Prime Blueprint,sub_icons/blueprint_128x128.png,vauban_prime_blueprint,573b7fbd0ec44a47787a690d,19
Loki Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,loki_prime_neuroptics_blueprint,54a73e65e779893a797fff70,19
Ash Prime Blueprint,sub_icons/blueprint_128x128.png,ash_prime_blueprint,559daa9fe779897b3263c2c7,19
Mag Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,mag_prime_systems_blueprint,54a73e65e779893a797fff7b,18
Volt Prime Blueprint,sub_icons/blueprint_128x128.png,volt_prime_blueprint,55244820e779890907ef6805,18
